projectName,loc,fixDurationDays,buildIdFail,teamSize,dateFail,buildIdFix,dateFix,participationRate
iipc/openwayback,34261,0,16664451,7,08/01/2014 23:00:00,16664453,08/01/2014 23:00:00,0
iipc/openwayback,34261,0,16706538,7,09/01/2014 23:00:00,16706602,09/01/2014 23:00:00,0
iipc/openwayback,34261,0,16725581,7,09/01/2014 23:00:00,16725583,09/01/2014 23:00:00,0
iipc/openwayback,34390,0,25169319,9,13/05/2014 22:00:00,25169321,13/05/2014 22:00:00,0
iipc/openwayback,34689,3,29124084,10,03/07/2014 22:00:00,29322408,06/07/2014 22:00:00,0.3
iipc/openwayback,34689,0,30077275,10,15/07/2014 22:00:00,30084651,15/07/2014 22:00:00,0
iipc/openwayback,34689,0,33898284,10,28/08/2014 22:00:00,33898292,28/08/2014 22:00:00,0
iipc/openwayback,34691,2,34102416,10,31/08/2014 22:00:00,34290147,02/09/2014 22:00:00,0.2
iipc/openwayback,34691,1,34401542,11,03/09/2014 22:00:00,34473126,04/09/2014 22:00:00,0.09091
iipc/openwayback,34691,5,34478863,11,04/09/2014 22:00:00,34902587,09/09/2014 22:00:00,0.45455
iipc/openwayback,34691,0,35125511,12,11/09/2014 22:00:00,35125516,11/09/2014 22:00:00,0
iipc/openwayback,34691,0,35132096,12,11/09/2014 22:00:00,35132102,11/09/2014 22:00:00,0
iipc/openwayback,34691,0,35138700,12,11/09/2014 22:00:00,35138707,11/09/2014 22:00:00,0
iipc/openwayback,36154,0,49314292,12,02/02/2015 23:00:00,49314298,02/02/2015 23:00:00,0
iipc/openwayback,36154,0,50463116,11,11/02/2015 23:00:00,50463126,11/02/2015 23:00:00,0
iipc/openwayback,36255,1,56399261,10,29/03/2015 22:00:00,56586869,30/03/2015 22:00:00,0.1
iipc/openwayback,36967,1,132482208,8,23/05/2016 22:00:00,132750112,24/05/2016 22:00:00,0.125
caelum/vraptor4,10931,0,12691615,24,16/10/2013 22:00:00,12691708,16/10/2013 22:00:00,0
caelum/vraptor4,11041,0,12713492,24,17/10/2013 22:00:00,12728899,17/10/2013 22:00:00,0
caelum/vraptor4,11018,1,12764679,24,18/10/2013 22:00:00,12773195,19/10/2013 22:00:00,0.04167
caelum/vraptor4,10985,0,13046193,24,24/10/2013 22:00:00,13050512,24/10/2013 22:00:00,0
caelum/vraptor4,10992,1,13156274,24,27/10/2013 23:00:00,13204114,28/10/2013 23:00:00,0.04167
caelum/vraptor4,10990,0,13205000,24,28/10/2013 23:00:00,13218999,28/10/2013 23:00:00,0
caelum/vraptor4,11050,0,13250688,24,29/10/2013 23:00:00,13251273,29/10/2013 23:00:00,0
caelum/vraptor4,11030,1,13332455,24,30/10/2013 23:00:00,13359406,31/10/2013 23:00:00,0.04167
caelum/vraptor4,11054,0,13924401,24,12/11/2013 23:00:00,13924402,12/11/2013 23:00:00,0
caelum/vraptor4,11051,0,13924798,24,13/11/2013 23:00:00,13963470,13/11/2013 23:00:00,0
caelum/vraptor4,11042,0,13963471,24,13/11/2013 23:00:00,13963856,13/11/2013 23:00:00,0
caelum/vraptor4,11019,0,14410751,24,22/11/2013 23:00:00,14411128,22/11/2013 23:00:00,0
caelum/vraptor4,11039,1,14486906,24,24/11/2013 23:00:00,14540207,25/11/2013 23:00:00,0.04167
caelum/vraptor4,11039,0,14540253,24,25/11/2013 23:00:00,14540532,25/11/2013 23:00:00,0
caelum/vraptor4,11039,0,14540579,24,25/11/2013 23:00:00,14546744,25/11/2013 23:00:00,0
caelum/vraptor4,11041,0,14551834,24,25/11/2013 23:00:00,14553558,25/11/2013 23:00:00,0
caelum/vraptor4,10993,1,15235447,24,09/12/2013 23:00:00,15277845,10/12/2013 23:00:00,0.04167
caelum/vraptor4,11147,0,16083765,24,27/12/2013 23:00:00,16084809,27/12/2013 23:00:00,0
caelum/vraptor4,11163,0,16125095,24,29/12/2013 23:00:00,16125118,29/12/2013 23:00:00,0
caelum/vraptor4,11227,0,16886857,22,12/01/2014 23:00:00,16887042,12/01/2014 23:00:00,0
caelum/vraptor4,11211,0,17360674,22,20/01/2014 23:00:00,17360812,20/01/2014 23:00:00,0
caelum/vraptor4,11219,0,18065763,22,01/02/2014 23:00:00,18065873,01/02/2014 23:00:00,0
caelum/vraptor4,11231,0,18352669,21,05/02/2014 23:00:00,18352706,05/02/2014 23:00:00,0
caelum/vraptor4,11231,0,18352708,21,05/02/2014 23:00:00,18352719,05/02/2014 23:00:00,0
caelum/vraptor4,11231,0,18799175,21,12/02/2014 23:00:00,18799183,12/02/2014 23:00:00,0
caelum/vraptor4,11231,0,18969176,21,15/02/2014 23:00:00,18969207,15/02/2014 23:00:00,0
caelum/vraptor4,11229,0,19105590,21,17/02/2014 23:00:00,19105592,17/02/2014 23:00:00,0
caelum/vraptor4,11226,1,19368554,21,20/02/2014 23:00:00,19372342,21/02/2014 23:00:00,0.04762
caelum/vraptor4,11201,0,19529021,22,23/02/2014 23:00:00,19529484,23/02/2014 23:00:00,0
caelum/vraptor4,11234,0,19589583,22,24/02/2014 23:00:00,19606644,24/02/2014 23:00:00,0
caelum/vraptor4,11221,0,19607975,22,24/02/2014 23:00:00,19609420,24/02/2014 23:00:00,0
caelum/vraptor4,11220,0,19678041,24,25/02/2014 23:00:00,19679310,25/02/2014 23:00:00,0
caelum/vraptor4,11204,1,20013262,24,02/03/2014 23:00:00,20081085,03/03/2014 23:00:00,0.04167
caelum/vraptor4,11209,0,20987281,22,17/03/2014 23:00:00,20987308,17/03/2014 23:00:00,0
caelum/vraptor4,11227,0,21070730,22,18/03/2014 23:00:00,21070811,18/03/2014 23:00:00,0
caelum/vraptor4,11107,0,21151175,22,19/03/2014 23:00:00,21151187,19/03/2014 23:00:00,0
caelum/vraptor4,11060,0,21218535,22,19/03/2014 23:00:00,21218574,19/03/2014 23:00:00,0
caelum/vraptor4,11227,0,21268530,22,20/03/2014 23:00:00,21268688,20/03/2014 23:00:00,0
caelum/vraptor4,11116,0,21384690,22,22/03/2014 23:00:00,21388372,22/03/2014 23:00:00,0
caelum/vraptor4,10968,0,21845060,22,28/03/2014 23:00:00,21845079,28/03/2014 23:00:00,0
caelum/vraptor4,10957,1,21848345,22,28/03/2014 23:00:00,21858698,29/03/2014 23:00:00,0.04545
caelum/vraptor4,10965,0,21975303,22,30/03/2014 22:00:00,21975407,30/03/2014 22:00:00,0
caelum/vraptor4,11015,0,22625974,24,08/04/2014 22:00:00,22625975,08/04/2014 22:00:00,0
caelum/vraptor4,11015,0,22773428,24,10/04/2014 22:00:00,22773849,10/04/2014 22:00:00,0
caelum/vraptor4,11018,0,23551014,24,21/04/2014 22:00:00,23551107,21/04/2014 22:00:00,0
caelum/vraptor4,11018,0,23587413,24,22/04/2014 22:00:00,23587518,22/04/2014 22:00:00,0
caelum/vraptor4,11031,0,23625373,24,22/04/2014 22:00:00,23625480,22/04/2014 22:00:00,0
caelum/vraptor4,11031,1,23886632,25,26/04/2014 22:00:00,23952373,27/04/2014 22:00:00,0.04
caelum/vraptor4,11047,0,25522110,27,18/05/2014 22:00:00,25522216,18/05/2014 22:00:00,0
caelum/vraptor4,11047,0,26091142,25,26/05/2014 22:00:00,26091433,26/05/2014 22:00:00,0
caelum/vraptor4,11048,0,26222916,25,27/05/2014 22:00:00,26222988,27/05/2014 22:00:00,0
caelum/vraptor4,11047,0,26291174,25,28/05/2014 22:00:00,26291224,28/05/2014 22:00:00,0
caelum/vraptor4,11082,0,26766109,25,03/06/2014 22:00:00,26766313,03/06/2014 22:00:00,0
caelum/vraptor4,11082,0,27128546,25,08/06/2014 22:00:00,27128566,08/06/2014 22:00:00,0
caelum/vraptor4,11082,0,27146019,26,08/06/2014 22:00:00,27146080,08/06/2014 22:00:00,0
caelum/vraptor4,11082,0,27717807,26,15/06/2014 22:00:00,27717820,15/06/2014 22:00:00,0
caelum/vraptor4,11082,0,27776371,26,16/06/2014 22:00:00,27776805,16/06/2014 22:00:00,0
caelum/vraptor4,11082,0,27803369,26,16/06/2014 22:00:00,27803508,16/06/2014 22:00:00,0
caelum/vraptor4,11103,0,27918570,26,18/06/2014 22:00:00,27921413,18/06/2014 22:00:00,0
caelum/vraptor4,11103,0,27968718,26,18/06/2014 22:00:00,27968961,18/06/2014 22:00:00,0
caelum/vraptor4,11118,0,28009505,27,19/06/2014 22:00:00,28009810,19/06/2014 22:00:00,0
caelum/vraptor4,11167,0,28048123,27,19/06/2014 22:00:00,28050914,19/06/2014 22:00:00,0
caelum/vraptor4,11137,0,28261676,27,22/06/2014 22:00:00,28261796,22/06/2014 22:00:00,0
caelum/vraptor4,11114,0,28458616,27,24/06/2014 22:00:00,28458651,24/06/2014 22:00:00,0
caelum/vraptor4,11214,0,28791655,27,29/06/2014 22:00:00,28791666,29/06/2014 22:00:00,0
caelum/vraptor4,11223,0,29024071,27,02/07/2014 22:00:00,29027741,02/07/2014 22:00:00,0
caelum/vraptor4,11214,0,29027909,27,02/07/2014 22:00:00,29070961,02/07/2014 22:00:00,0
caelum/vraptor4,11224,0,29106095,27,03/07/2014 22:00:00,29106103,03/07/2014 22:00:00,0
caelum/vraptor4,11230,0,29165792,26,03/07/2014 22:00:00,29165810,03/07/2014 22:00:00,0
caelum/vraptor4,11241,0,29414462,26,07/07/2014 22:00:00,29414464,07/07/2014 22:00:00,0
caelum/vraptor4,11253,0,29611361,26,09/07/2014 22:00:00,29611790,09/07/2014 22:00:00,0
caelum/vraptor4,11254,0,29659493,26,10/07/2014 22:00:00,29690579,10/07/2014 22:00:00,0
caelum/vraptor4,11251,0,29701495,26,10/07/2014 22:00:00,29701546,10/07/2014 22:00:00,0
caelum/vraptor4,11245,0,29701750,26,10/07/2014 22:00:00,29701784,10/07/2014 22:00:00,0
caelum/vraptor4,11253,0,29707941,26,10/07/2014 22:00:00,29708168,10/07/2014 22:00:00,0
caelum/vraptor4,11261,0,30192149,26,16/07/2014 22:00:00,30192251,16/07/2014 22:00:00,0
caelum/vraptor4,11261,0,30673123,26,22/07/2014 22:00:00,30673207,22/07/2014 22:00:00,0
caelum/vraptor4,11261,0,30682125,26,22/07/2014 22:00:00,30682658,22/07/2014 22:00:00,0
caelum/vraptor4,11180,0,31338878,27,30/07/2014 22:00:00,31340006,30/07/2014 22:00:00,0
caelum/vraptor4,11265,0,31473283,27,01/08/2014 22:00:00,31473299,01/08/2014 22:00:00,0
caelum/vraptor4,11299,0,32344756,27,11/08/2014 22:00:00,32345303,11/08/2014 22:00:00,0
caelum/vraptor4,11299,0,32358009,27,11/08/2014 22:00:00,32359384,11/08/2014 22:00:00,0
caelum/vraptor4,11296,0,32420136,27,12/08/2014 22:00:00,32428557,12/08/2014 22:00:00,0
caelum/vraptor4,11306,0,32441163,27,12/08/2014 22:00:00,32441181,12/08/2014 22:00:00,0
caelum/vraptor4,11257,3,32597491,26,14/08/2014 22:00:00,32868993,17/08/2014 22:00:00,0.11538
caelum/vraptor4,11310,0,32949135,25,18/08/2014 22:00:00,32982228,18/08/2014 22:00:00,0
caelum/vraptor4,11310,0,33030746,25,19/08/2014 22:00:00,33030756,19/08/2014 22:00:00,0
caelum/vraptor4,11310,1,33055149,25,19/08/2014 22:00:00,33133177,20/08/2014 22:00:00,0.04
caelum/vraptor4,11315,0,33277678,25,21/08/2014 22:00:00,33278425,21/08/2014 22:00:00,0
caelum/vraptor4,11317,0,33955640,25,29/08/2014 22:00:00,33957223,29/08/2014 22:00:00,0
caelum/vraptor4,11317,0,33957246,25,29/08/2014 22:00:00,33957740,29/08/2014 22:00:00,0
caelum/vraptor4,11317,0,33959605,25,29/08/2014 22:00:00,33979470,29/08/2014 22:00:00,0
caelum/vraptor4,11332,0,33992473,25,29/08/2014 22:00:00,33992647,29/08/2014 22:00:00,0
caelum/vraptor4,11332,1,33993757,25,29/08/2014 22:00:00,34011962,30/08/2014 22:00:00,0.04
caelum/vraptor4,11332,0,34012493,25,30/08/2014 22:00:00,34013754,30/08/2014 22:00:00,0
caelum/vraptor4,11332,0,34013756,25,30/08/2014 22:00:00,34035602,30/08/2014 22:00:00,0
caelum/vraptor4,11352,0,34078154,25,31/08/2014 22:00:00,34078363,31/08/2014 22:00:00,0
caelum/vraptor4,11352,0,34101912,25,31/08/2014 22:00:00,34102293,31/08/2014 22:00:00,0
caelum/vraptor4,11470,0,34102511,25,31/08/2014 22:00:00,34102624,31/08/2014 22:00:00,0
caelum/vraptor4,11490,0,34128081,25,31/08/2014 22:00:00,34130983,31/08/2014 22:00:00,0
caelum/vraptor4,11490,1,34182767,25,01/09/2014 22:00:00,34246659,02/09/2014 22:00:00,0.04
caelum/vraptor4,11331,0,34353972,25,03/09/2014 22:00:00,34354016,03/09/2014 22:00:00,0
caelum/vraptor4,11473,0,34422405,25,03/09/2014 22:00:00,34422901,03/09/2014 22:00:00,0
caelum/vraptor4,11500,0,34470052,25,04/09/2014 22:00:00,34470153,04/09/2014 22:00:00,0
caelum/vraptor4,11500,0,34470236,25,04/09/2014 22:00:00,34470735,04/09/2014 22:00:00,0
caelum/vraptor4,11508,0,34481218,25,04/09/2014 22:00:00,34499867,04/09/2014 22:00:00,0
caelum/vraptor4,11470,0,34550166,25,05/09/2014 22:00:00,34550168,05/09/2014 22:00:00,0
caelum/vraptor4,11470,0,34551516,25,05/09/2014 22:00:00,34552807,05/09/2014 22:00:00,0
caelum/vraptor4,11507,0,34617130,25,06/09/2014 22:00:00,34617140,06/09/2014 22:00:00,0
caelum/vraptor4,11490,0,34724949,25,07/09/2014 22:00:00,34724975,07/09/2014 22:00:00,0
caelum/vraptor4,11506,0,34814818,25,08/09/2014 22:00:00,34814994,08/09/2014 22:00:00,0
caelum/vraptor4,11508,0,34836496,25,08/09/2014 22:00:00,34851754,08/09/2014 22:00:00,0
caelum/vraptor4,11506,0,34851756,25,08/09/2014 22:00:00,34852442,08/09/2014 22:00:00,0
caelum/vraptor4,11521,0,34955761,25,09/09/2014 22:00:00,34961082,09/09/2014 22:00:00,0
caelum/vraptor4,11619,0,35012057,25,10/09/2014 22:00:00,35012223,10/09/2014 22:00:00,0
caelum/vraptor4,11521,0,35015541,25,10/09/2014 22:00:00,35023394,10/09/2014 22:00:00,0
caelum/vraptor4,11590,0,35023395,25,10/09/2014 22:00:00,35023474,10/09/2014 22:00:00,0
caelum/vraptor4,11521,0,35031529,25,10/09/2014 22:00:00,35033941,10/09/2014 22:00:00,0
caelum/vraptor4,11522,0,35060440,25,10/09/2014 22:00:00,35063906,10/09/2014 22:00:00,0
caelum/vraptor4,11522,0,35064196,25,10/09/2014 22:00:00,35066077,10/09/2014 22:00:00,0
caelum/vraptor4,11522,1,35066268,25,10/09/2014 22:00:00,35146963,11/09/2014 22:00:00,0.04
caelum/vraptor4,11590,0,35146965,25,11/09/2014 22:00:00,35147094,11/09/2014 22:00:00,0
caelum/vraptor4,11590,0,35147096,25,11/09/2014 22:00:00,35147843,11/09/2014 22:00:00,0
caelum/vraptor4,11590,0,35147845,25,11/09/2014 22:00:00,35148065,11/09/2014 22:00:00,0
caelum/vraptor4,11590,4,35148069,25,11/09/2014 22:00:00,35459812,15/09/2014 22:00:00,0.16
caelum/vraptor4,11605,0,35499326,24,16/09/2014 22:00:00,35554881,16/09/2014 22:00:00,0
caelum/vraptor4,11626,0,35555501,24,16/09/2014 22:00:00,35555502,16/09/2014 22:00:00,0
caelum/vraptor4,11626,0,35556352,24,16/09/2014 22:00:00,35561401,16/09/2014 22:00:00,0
caelum/vraptor4,11626,3,35561684,24,16/09/2014 22:00:00,35833111,19/09/2014 22:00:00,0.125
caelum/vraptor4,11626,1,35873856,23,20/09/2014 22:00:00,35936850,21/09/2014 22:00:00,0.04348
caelum/vraptor4,11641,1,35944377,23,21/09/2014 22:00:00,36001709,22/09/2014 22:00:00,0.04348
caelum/vraptor4,11626,0,36006112,23,22/09/2014 22:00:00,36007965,22/09/2014 22:00:00,0
caelum/vraptor4,11626,0,36011943,23,22/09/2014 22:00:00,36011945,22/09/2014 22:00:00,0
caelum/vraptor4,11675,0,36055673,23,22/09/2014 22:00:00,36055676,22/09/2014 22:00:00,0
caelum/vraptor4,11675,0,36055848,23,22/09/2014 22:00:00,36055850,22/09/2014 22:00:00,0
caelum/vraptor4,11675,0,36092940,23,22/09/2014 22:00:00,36092989,22/09/2014 22:00:00,0
caelum/vraptor4,11626,0,36115692,23,23/09/2014 22:00:00,36115694,23/09/2014 22:00:00,0
caelum/vraptor4,11690,0,36153433,23,23/09/2014 22:00:00,36153565,23/09/2014 22:00:00,0
caelum/vraptor4,11690,0,36263865,23,24/09/2014 22:00:00,36263975,24/09/2014 22:00:00,0
caelum/vraptor4,11733,0,38942339,19,23/10/2014 22:00:00,38942398,23/10/2014 22:00:00,0
caelum/vraptor4,11736,0,39272348,19,27/10/2014 23:00:00,39272555,27/10/2014 23:00:00,0
caelum/vraptor4,11761,0,39861097,19,02/11/2014 23:00:00,39863037,02/11/2014 23:00:00,0
caelum/vraptor4,11810,1,41556716,18,19/11/2014 23:00:00,41667539,20/11/2014 23:00:00,0.05556
caelum/vraptor4,11815,0,41993093,18,23/11/2014 23:00:00,41993154,23/11/2014 23:00:00,0
caelum/vraptor4,12075,0,42075662,18,24/11/2014 23:00:00,42119467,24/11/2014 23:00:00,0
caelum/vraptor4,12185,0,51087336,16,16/02/2015 23:00:00,51088647,16/02/2015 23:00:00,0
caelum/vraptor4,12187,0,51090598,16,16/02/2015 23:00:00,51094833,16/02/2015 23:00:00,0
caelum/vraptor4,12185,0,51497444,16,19/02/2015 23:00:00,51497504,19/02/2015 23:00:00,0
caelum/vraptor4,12152,0,53677567,16,08/03/2015 23:00:00,53677569,08/03/2015 23:00:00,0
caelum/vraptor4,12151,0,57739388,16,08/04/2015 22:00:00,57761166,08/04/2015 22:00:00,0
mgodave/barge,11997,4,12763918,4,18/10/2013 22:00:00,12912985,22/10/2013 22:00:00,1
mgodave/barge,9886,1,13017916,4,24/10/2013 22:00:00,13071577,25/10/2013 22:00:00,0.25
mgodave/barge,9842,0,13433076,4,02/11/2013 23:00:00,13433100,02/11/2013 23:00:00,0
mgodave/barge,9895,85,13590440,4,05/11/2013 23:00:00,17875566,29/01/2014 23:00:00,21.25
mgodave/barge,11354,0,17923605,5,29/01/2014 23:00:00,17945022,29/01/2014 23:00:00,0
mgodave/barge,11366,0,17957162,5,30/01/2014 23:00:00,17969265,30/01/2014 23:00:00,0
mgodave/barge,10134,4,17979228,5,30/01/2014 23:00:00,18174025,03/02/2014 23:00:00,0.8
mgodave/barge,10216,3,18179067,6,03/02/2014 23:00:00,18394480,06/02/2014 23:00:00,0.5
mgodave/barge,10280,0,18394496,6,06/02/2014 23:00:00,18426925,06/02/2014 23:00:00,0
mgodave/barge,10305,4,18427178,6,06/02/2014 23:00:00,18630395,10/02/2014 23:00:00,0.66667
mgodave/barge,10320,0,18709007,6,11/02/2014 23:00:00,18738211,11/02/2014 23:00:00,0
mgodave/barge,10263,0,18738486,6,11/02/2014 23:00:00,18738654,11/02/2014 23:00:00,0
mgodave/barge,10287,0,18778637,6,12/02/2014 23:00:00,18778641,12/02/2014 23:00:00,0
mgodave/barge,11679,11,20518077,6,10/03/2014 23:00:00,21322225,21/03/2014 23:00:00,1.83333
mgodave/barge,12704,210,43662016,3,10/12/2014 23:00:00,70413282,09/07/2015 22:00:00,70
serso/android-common,17469,0,12865657,1,21/10/2013 22:00:00,12870692,21/10/2013 22:00:00,0
serso/android-common,17469,0,12870836,1,21/10/2013 22:00:00,12876802,21/10/2013 22:00:00,0
serso/android-common,17473,1,13374381,1,31/10/2013 23:00:00,13398831,01/11/2013 23:00:00,1
serso/android-common,17473,0,13404818,1,01/11/2013 23:00:00,13405567,01/11/2013 23:00:00,0
serso/android-common,17473,0,13406032,1,01/11/2013 23:00:00,13407022,01/11/2013 23:00:00,0
serso/android-common,17473,0,13428291,1,02/11/2013 23:00:00,13429988,02/11/2013 23:00:00,0
serso/android-common,17473,13,13467802,1,03/11/2013 23:00:00,14098084,16/11/2013 23:00:00,13
serso/android-common,17468,0,14145978,1,17/11/2013 23:00:00,14145980,17/11/2013 23:00:00,0
serso/android-common,17468,1,14147565,1,17/11/2013 23:00:00,14194679,18/11/2013 23:00:00,1
serso/android-common,17468,0,14304393,1,20/11/2013 23:00:00,14307701,20/11/2013 23:00:00,0
serso/android-common,17468,0,14308063,1,20/11/2013 23:00:00,14312517,20/11/2013 23:00:00,0
serso/android-common,17537,1,14671719,1,27/11/2013 23:00:00,14694588,28/11/2013 23:00:00,1
serso/android-common,18031,1,15415117,1,12/12/2013 23:00:00,15439272,13/12/2013 23:00:00,1
serso/android-common,18044,0,19027332,1,16/02/2014 23:00:00,19029459,16/02/2014 23:00:00,0
jphp-compiler/jphp,3080,0,12878207,4,21/10/2013 22:00:00,12880432,21/10/2013 22:00:00,0
jphp-compiler/jphp,3439,1,12932148,4,22/10/2013 22:00:00,12979264,23/10/2013 22:00:00,0.25
jphp-compiler/jphp,4021,3,12985706,4,23/10/2013 22:00:00,13122085,26/10/2013 22:00:00,0.75
jphp-compiler/jphp,7110,0,13316595,4,30/10/2013 23:00:00,13320244,30/10/2013 23:00:00,0
jphp-compiler/jphp,8177,1,13473729,4,03/11/2013 23:00:00,13526241,04/11/2013 23:00:00,0.25
jphp-compiler/jphp,9923,2,13681853,4,07/11/2013 23:00:00,13758699,09/11/2013 23:00:00,0.5
jphp-compiler/jphp,10890,1,13804711,4,10/11/2013 23:00:00,13857541,11/11/2013 23:00:00,0.25
jphp-compiler/jphp,10848,1,13912644,4,12/11/2013 23:00:00,13953405,13/11/2013 23:00:00,0.25
jphp-compiler/jphp,12085,1,14139858,4,17/11/2013 23:00:00,14199010,18/11/2013 23:00:00,0.25
jphp-compiler/jphp,12694,1,14270391,4,19/11/2013 23:00:00,14308408,20/11/2013 23:00:00,0.25
jphp-compiler/jphp,14322,0,14543189,4,25/11/2013 23:00:00,14557784,25/11/2013 23:00:00,0
jphp-compiler/jphp,17703,0,14909304,4,03/12/2013 23:00:00,14938166,03/12/2013 23:00:00,0
jphp-compiler/jphp,20658,1,15039514,4,05/12/2013 23:00:00,15082502,06/12/2013 23:00:00,0.25
jphp-compiler/jphp,20809,0,15082544,4,06/12/2013 23:00:00,15084257,06/12/2013 23:00:00,0
jphp-compiler/jphp,20446,1,15225634,4,09/12/2013 23:00:00,15269518,10/12/2013 23:00:00,0.25
jphp-compiler/jphp,20439,0,15327482,4,11/12/2013 23:00:00,15333820,11/12/2013 23:00:00,0
jphp-compiler/jphp,22561,0,15748419,4,19/12/2013 23:00:00,15750593,19/12/2013 23:00:00,0
jphp-compiler/jphp,22981,1,15767845,4,19/12/2013 23:00:00,15824769,20/12/2013 23:00:00,0.25
jphp-compiler/jphp,27023,0,15920481,4,23/12/2013 23:00:00,15926751,23/12/2013 23:00:00,0
jphp-compiler/jphp,29694,0,16241232,4,01/01/2014 23:00:00,16244120,01/01/2014 23:00:00,0
jphp-compiler/jphp,30564,1,16256931,4,01/01/2014 23:00:00,16336340,02/01/2014 23:00:00,0.25
jphp-compiler/jphp,30969,1,16387393,4,03/01/2014 23:00:00,16409423,04/01/2014 23:00:00,0.25
jphp-compiler/jphp,32601,0,16714004,4,09/01/2014 23:00:00,16743188,09/01/2014 23:00:00,0
jphp-compiler/jphp,32942,0,16773976,4,10/01/2014 23:00:00,16777876,10/01/2014 23:00:00,0
jphp-compiler/jphp,39007,4,17657023,4,25/01/2014 23:00:00,17906340,29/01/2014 23:00:00,1
jphp-compiler/jphp,40899,1,17977717,4,30/01/2014 23:00:00,18025841,31/01/2014 23:00:00,0.25
jphp-compiler/jphp,41774,0,18200384,4,03/02/2014 23:00:00,18206346,03/02/2014 23:00:00,0
jphp-compiler/jphp,43461,1,18651885,4,10/02/2014 23:00:00,18714080,11/02/2014 23:00:00,0.25
jphp-compiler/jphp,51856,0,20448715,4,09/03/2014 23:00:00,20452874,09/03/2014 23:00:00,0
jphp-compiler/jphp,53150,1,20681207,4,12/03/2014 23:00:00,20753543,13/03/2014 23:00:00,0.25
jphp-compiler/jphp,57715,0,23026881,5,14/04/2014 22:00:00,23027023,14/04/2014 22:00:00,0
jphp-compiler/jphp,56245,0,23036103,5,14/04/2014 22:00:00,23048749,14/04/2014 22:00:00,0
jphp-compiler/jphp,56439,0,23371212,5,19/04/2014 22:00:00,23371427,19/04/2014 22:00:00,0
jphp-compiler/jphp,56489,0,23412498,5,20/04/2014 22:00:00,23412615,20/04/2014 22:00:00,0
jphp-compiler/jphp,59233,1,23672559,5,23/04/2014 22:00:00,23774825,24/04/2014 22:00:00,0.2
jphp-compiler/jphp,60299,0,23866088,5,26/04/2014 22:00:00,23870246,26/04/2014 22:00:00,0
jphp-compiler/jphp,60722,1,23928324,5,27/04/2014 22:00:00,24004365,28/04/2014 22:00:00,0.2
jphp-compiler/jphp,60813,3,24006589,5,28/04/2014 22:00:00,24256247,01/05/2014 22:00:00,0.6
jphp-compiler/jphp,61288,1,25296916,6,15/05/2014 22:00:00,25391821,16/05/2014 22:00:00,0.16667
jphp-compiler/jphp,62181,0,28019969,6,19/06/2014 22:00:00,28028538,19/06/2014 22:00:00,0
jphp-compiler/jphp,62253,0,28398919,6,24/06/2014 22:00:00,28431401,24/06/2014 22:00:00,0
jphp-compiler/jphp,62726,1,29116805,6,03/07/2014 22:00:00,29197850,04/07/2014 22:00:00,0.16667
jphp-compiler/jphp,62921,4,29318793,6,06/07/2014 22:00:00,29667756,10/07/2014 22:00:00,0.66667
jphp-compiler/jphp,63897,12,30171846,6,16/07/2014 22:00:00,31110047,28/07/2014 22:00:00,2
jphp-compiler/jphp,68532,0,39600629,5,30/10/2014 23:00:00,39627702,30/10/2014 23:00:00,0
jphp-compiler/jphp,69249,1,40935867,5,12/11/2014 23:00:00,40969724,13/11/2014 23:00:00,0.2
jphp-compiler/jphp,70398,0,42560052,5,29/11/2014 23:00:00,42562773,29/11/2014 23:00:00,0
jphp-compiler/jphp,70663,110,44911997,5,22/12/2014 23:00:00,58327583,12/04/2015 22:00:00,22
jphp-compiler/jphp,73972,0,58431742,5,13/04/2015 22:00:00,58436215,13/04/2015 22:00:00,0
jphp-compiler/jphp,74029,1,58550805,5,14/04/2015 22:00:00,58731045,15/04/2015 22:00:00,0.2
jphp-compiler/jphp,75103,0,59776078,5,22/04/2015 22:00:00,59776261,22/04/2015 22:00:00,0
jphp-compiler/jphp,75589,0,60019097,5,24/04/2015 22:00:00,60032420,24/04/2015 22:00:00,0
jphp-compiler/jphp,75921,1,61632747,5,06/05/2015 22:00:00,61722901,07/05/2015 22:00:00,0.2
jphp-compiler/jphp,79024,3,61765026,5,07/05/2015 22:00:00,62120387,10/05/2015 22:00:00,0.6
jphp-compiler/jphp,77030,2,62423004,5,12/05/2015 22:00:00,62671622,14/05/2015 22:00:00,0.4
jphp-compiler/jphp,77637,1,62712054,5,14/05/2015 22:00:00,62802727,15/05/2015 22:00:00,0.2
jphp-compiler/jphp,77640,0,62924607,5,16/05/2015 22:00:00,62924688,16/05/2015 22:00:00,0
jphp-compiler/jphp,77707,0,63880884,5,23/05/2015 22:00:00,63887347,23/05/2015 22:00:00,0
jphp-compiler/jphp,78029,0,65757400,5,06/06/2015 22:00:00,65760630,06/06/2015 22:00:00,0
jphp-compiler/jphp,78492,37,74010250,5,03/08/2015 22:00:00,79718883,09/09/2015 22:00:00,7.4
jphp-compiler/jphp,78968,0,98539149,4,22/12/2015 23:00:00,98583941,22/12/2015 23:00:00,0
jphp-compiler/jphp,79280,6,110743009,4,20/02/2016 23:00:00,112131318,26/02/2016 23:00:00,1.5
jphp-compiler/jphp,78448,6,114716419,5,08/03/2016 23:00:00,116053483,14/03/2016 23:00:00,1.2
